order_nr,status,mp_code,is_assigned_user,has_customized_items,psku_code,sku,partner_sku,parent_sku,item_barcode,title,image_key,image_url,brand,size,images,purchase_item_nr,received_at,updated_at,target_shipped_at,price,currency_code,partner_barcodes,cancellation_reason,enable_extra_cancellation_reasons,shipment_created_at,item_status,shipment_nr
NSAI50040700630,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI50040700630-1-P1,2026-06-01 00:42:48+03:00,2026-06-01 11:43:18+03:00,2026-06-03 12:00:00+03:00,149.0,sar,null,,False,2026-06-01 08:47:17+03:00,delivered,PH20361856577S
NSAI60085210252,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI60085210252-5-P1,2026-06-01 11:07:15+03:00,2026-06-01 11:43:18+03:00,2026-06-04 11:00:00+03:00,149.0,sar,null,,False,2026-06-01 11:41:19+03:00,delivered,PH24549989779S
NSAI50090634664,delivered,noon,False,False,a30aefc9d667eabd9183a74cd0fcf37a,ZB36598FD539C56D24F38Z-1,10615007,ZB36598FD539C56D24F38Z,,Fayfa Natural Ginseng Powder 20g,pzsku/ZB36598FD539C56D24F38Z/45/_/1785426461/af4b8c05-8973-40de-bee3-075ec7101241.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZB36598FD539C56D24F38Z/45/_/1785426461/af4b8c05-8973-40de-bee3-075ec7101241.jpg,fayfa,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZB36598FD539C56D24F38Z/45/_/1785426461/af4b8c05-8973-40de-bee3-075ec7101241.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZB36598FD539C56D24F38Z/45/_/1785426461/894588f8-382d-47d3-9893-598e2966f90f.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZB36598FD539C56D24F38Z/45/_/1785426499/487a4aad-be65-4d85-824f-5b7281a26bfb.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZB36598FD539C56D24F38Z/45/_/1785426527/ae0346f0-46a0-45d6-aecb-bd5e17eace8c.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZB36598FD539C56D24F38Z/45/_/1785426533/00ef1add-e3d8-44c1-aae6-c9004bc6063f.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZB36598FD539C56D24F38Z/45/_/1785426589/231d2ee3-ae4b-413d-b482-7fdd32484c76.jpg']",NSAI50090634664-5-P1,2026-05-30 14:38:52+03:00,2026-05-31 11:45:43+03:00,2026-06-02 12:00:00+03:00,33.49,sar,null,,False,2026-05-30 15:03:30+03:00,delivered,PH21533934144S
NSAI50073699191,delivered,noon,False,False,a65f744d862fcb05688e1ccc7cb2931a,Z9CFC61A1FDC8370A179AZ-1,10303003,Z9CFC61A1FDC8370A179AZ,048176612450,Mantova Organic Pumpkin Seed Oil  500 ml,pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg'],NSAI50073699191-1-P1,2026-05-31 05:46:44+03:00,2026-05-31 11:45:42+03:00,2026-06-02 12:00:00+03:00,82.06,sar,null,,False,2026-05-31 09:43:19+03:00,delivered,PH25945221176S
NSAI50005668805,delivered,noon,False,False,a503c178bbba0c0959f753bf64009c4a,ZF1D6A81855A9170446FAZ-1,10614005,ZF1D6A81855A9170446FAZ,6285725003022,Fayfa Natural Date Palm Pollen Powder  20g,pzsku/ZF1D6A81855A9170446FAZ/45/_/1785155586/35ea6f6a-b4bc-4c13-9e3f-c9c7fcf6bfcd.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZF1D6A81855A9170446FAZ/45/_/1785155586/35ea6f6a-b4bc-4c13-9e3f-c9c7fcf6bfcd.jpg,fayfa,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZF1D6A81855A9170446FAZ/45/_/1785155586/35ea6f6a-b4bc-4c13-9e3f-c9c7fcf6bfcd.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZF1D6A81855A9170446FAZ/45/_/1785155569/58cf794a-4768-4fa6-9c68-be54db061249.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZF1D6A81855A9170446FAZ/45/_/1785155586/48fb5577-84fd-4052-b782-0211d6b8cc9b.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZF1D6A81855A9170446FAZ/45/_/1785155598/65bb884b-f1e5-4850-838d-369f7b1c62d7.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZF1D6A81855A9170446FAZ/45/_/1785155598/d5151f2d-14f2-4a8a-881e-eb3d20e653b0.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZF1D6A81855A9170446FAZ/45/_/1785155617/5430c2c4-bd17-4af4-898a-0bdfb9a00205.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZF1D6A81855A9170446FAZ/45/_/1785155622/745fe20f-005f-486a-9c6d-df4278319391.jpg']",NSAI50005668805-3-P1,2026-05-25 12:56:11+03:00,2026-05-30 13:52:58+03:00,2026-06-01 11:00:00+03:00,33.6,sar,null,,False,2026-05-25 18:05:12+03:00,delivered,PH22343325337S
NSAI50039492454,delivered,noon,False,False,ac8d7a48d8632f0e8e94807806ed113a,Z19483F76129744EE42D4Z-1,10103027,Z19483F76129744EE42D4Z,,Al-Hekma Fifa Roumi Herbal Mix 1000 g – Natural Traditional Cleansing Blend,pzsku/Z19483F76129744EE42D4Z/45/_/1785155028/fc73c5a9-e880-46b2-9815-cf923c4c7388.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z19483F76129744EE42D4Z/45/_/1785155028/fc73c5a9-e880-46b2-9815-cf923c4c7388.jpg,fayfa,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z19483F76129744EE42D4Z/45/_/1785155028/fc73c5a9-e880-46b2-9815-cf923c4c7388.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z19483F76129744EE42D4Z/45/_/1785155028/c9889728-5eb8-4873-b4ca-421fbbb86765.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z19483F76129744EE42D4Z/45/_/1785155028/02f1d606-d7b6-427e-8295-35f9a935aa52.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z19483F76129744EE42D4Z/45/_/1785155028/a746ec50-545b-4bba-8ea9-7c9edde33f7f.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z19483F76129744EE42D4Z/45/_/1785155028/c342f514-a727-46e4-a9b4-63932d62ad3a.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z19483F76129744EE42D4Z/45/_/1785155028/2401e8ec-6bae-43fa-bd4d-49f0de9cd51a.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z19483F76129744EE42D4Z/45/_/1785155028/20c0e25e-faf0-4fc3-9c19-57d81da4c2a2.jpg']",NSAI50039492454-2-P1,2026-05-27 16:33:07+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,26.46,sar,null,,False,2026-05-28 13:35:15+03:00,delivered,PH25060714299S
NSAI50047459023,delivered,noon,False,False,aebb788a9c84ca24afeb208c711c343a,ZEB15203C5A9E956AAA84Z-1,10504006,ZEB15203C5A9E956AAA84Z,6285725009499,Fayfa Lotus Root Drink 60 Tea Bags,pzsku/ZEB15203C5A9E956AAA84Z/45/_/1785154042/587cee7c-5b71-45cc-9a09-3f078b0a3db4.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZEB15203C5A9E956AAA84Z/45/_/1785154042/587cee7c-5b71-45cc-9a09-3f078b0a3db4.jpg,fayfa,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZEB15203C5A9E956AAA84Z/45/_/1785154042/587cee7c-5b71-45cc-9a09-3f078b0a3db4.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZEB15203C5A9E956AAA84Z/45/_/1785154042/1688e944-e180-4115-ab56-421cbad71cde.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZEB15203C5A9E956AAA84Z/45/_/1785154042/8d35e425-dc70-43ba-b302-e86da5144302.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZEB15203C5A9E956AAA84Z/45/_/1785154042/2f20da1a-11af-4966-98b2-45ae54310e1e.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZEB15203C5A9E956AAA84Z/45/_/1785154042/4655fe08-7874-423c-81c7-ab4d0c2c999c.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZEB15203C5A9E956AAA84Z/45/_/1785154071/8fd64a80-9969-4136-a901-2e8e1e05f304.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZEB15203C5A9E956AAA84Z/45/_/1785154071/e425f448-0b7c-49ea-874b-dfbb78f891d5.jpg']",NSAI50047459023-2-P1,2026-05-28 14:45:27+03:00,2026-05-30 13:52:58+03:00,2026-06-02 11:00:00+03:00,175.0,sar,null,,False,2026-05-28 18:04:20+03:00,delivered,PH25111687643S
NSAI50062924473,delivered,noon,False,False,a65f744d862fcb05688e1ccc7cb2931a,Z9CFC61A1FDC8370A179AZ-1,10303003,Z9CFC61A1FDC8370A179AZ,048176612450,Mantova Organic Pumpkin Seed Oil  500 ml,pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg'],NSAI50062924473-1-P1,2026-05-28 19:34:43+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,82.06,sar,null,,False,2026-05-29 15:13:31+03:00,delivered,PH20073679963S
NSAI50062924473,delivered,noon,False,False,a65f744d862fcb05688e1ccc7cb2931a,Z9CFC61A1FDC8370A179AZ-1,10303003,Z9CFC61A1FDC8370A179AZ,048176612450,Mantova Organic Pumpkin Seed Oil  500 ml,pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg'],NSAI50062924473-10-P1,2026-05-28 19:34:43+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,82.06,sar,null,,False,2026-05-29 15:13:31+03:00,delivered,PH20073679963S
NSAI50062924473,delivered,noon,False,False,a65f744d862fcb05688e1ccc7cb2931a,Z9CFC61A1FDC8370A179AZ-1,10303003,Z9CFC61A1FDC8370A179AZ,048176612450,Mantova Organic Pumpkin Seed Oil  500 ml,pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg'],NSAI50062924473-2-P1,2026-05-28 19:34:43+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,82.06,sar,null,,False,2026-05-29 15:13:31+03:00,delivered,PH20073679963S
NSAI50062924473,delivered,noon,False,False,a65f744d862fcb05688e1ccc7cb2931a,Z9CFC61A1FDC8370A179AZ-1,10303003,Z9CFC61A1FDC8370A179AZ,048176612450,Mantova Organic Pumpkin Seed Oil  500 ml,pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg'],NSAI50062924473-3-P1,2026-05-28 19:34:43+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,82.06,sar,null,,False,2026-05-29 15:13:31+03:00,delivered,PH20073679963S
NSAI50062924473,delivered,noon,False,False,a65f744d862fcb05688e1ccc7cb2931a,Z9CFC61A1FDC8370A179AZ-1,10303003,Z9CFC61A1FDC8370A179AZ,048176612450,Mantova Organic Pumpkin Seed Oil  500 ml,pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg'],NSAI50062924473-4-P1,2026-05-28 19:34:43+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,82.06,sar,null,,False,2026-05-29 15:13:31+03:00,delivered,PH20073679963S
NSAI50062924473,delivered,noon,False,False,a65f744d862fcb05688e1ccc7cb2931a,Z9CFC61A1FDC8370A179AZ-1,10303003,Z9CFC61A1FDC8370A179AZ,048176612450,Mantova Organic Pumpkin Seed Oil  500 ml,pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg'],NSAI50062924473-5-P1,2026-05-28 19:34:43+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,82.06,sar,null,,False,2026-05-29 15:13:31+03:00,delivered,PH20073679963S
NSAI50062924473,delivered,noon,False,False,a65f744d862fcb05688e1ccc7cb2931a,Z9CFC61A1FDC8370A179AZ-1,10303003,Z9CFC61A1FDC8370A179AZ,048176612450,Mantova Organic Pumpkin Seed Oil  500 ml,pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg'],NSAI50062924473-6-P1,2026-05-28 19:34:43+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,82.06,sar,null,,False,2026-05-29 15:13:31+03:00,delivered,PH20073679963S
NSAI50062924473,delivered,noon,False,False,a65f744d862fcb05688e1ccc7cb2931a,Z9CFC61A1FDC8370A179AZ-1,10303003,Z9CFC61A1FDC8370A179AZ,048176612450,Mantova Organic Pumpkin Seed Oil  500 ml,pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg'],NSAI50062924473-7-P1,2026-05-28 19:34:43+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,82.06,sar,null,,False,2026-05-29 15:13:31+03:00,delivered,PH20073679963S
NSAI50062924473,delivered,noon,False,False,a65f744d862fcb05688e1ccc7cb2931a,Z9CFC61A1FDC8370A179AZ-1,10303003,Z9CFC61A1FDC8370A179AZ,048176612450,Mantova Organic Pumpkin Seed Oil  500 ml,pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg'],NSAI50062924473-8-P1,2026-05-28 19:34:43+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,82.06,sar,null,,False,2026-05-29 15:13:31+03:00,delivered,PH20073679963S
NSAI50062924473,delivered,noon,False,False,a65f744d862fcb05688e1ccc7cb2931a,Z9CFC61A1FDC8370A179AZ-1,10303003,Z9CFC61A1FDC8370A179AZ,048176612450,Mantova Organic Pumpkin Seed Oil  500 ml,pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z9CFC61A1FDC8370A179AZ/45/_/1775133305/4c659b03-7e51-4b82-b909-d5ae4ce4e75e.jpg'],NSAI50062924473-9-P1,2026-05-28 19:34:43+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,82.06,sar,null,,False,2026-05-29 15:13:31+03:00,delivered,PH20073679963S
NSAI50066265465,delivered,noon,False,False,ab18b5f85404798e86a423a75c2eecfa,ZAAECD40C12DDDBF75F80Z-1,20108008,ZAAECD40C12DDDBF75F80Z,6285074002974,Bepanthen Moisturizing Cream 30 ml,pzsku/ZAAECD40C12DDDBF75F80Z/45/1756126104/bebab778-f6e2-401b-b477-5a34bbdf4753.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZAAECD40C12DDDBF75F80Z/45/1756126104/bebab778-f6e2-401b-b477-5a34bbdf4753.jpg,bepanthen,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZAAECD40C12DDDBF75F80Z/45/1756126104/bebab778-f6e2-401b-b477-5a34bbdf4753.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZAAECD40C12DDDBF75F80Z/45/1756125890/e922e484-7b1f-4f7f-95f7-bf2188d5c3c5.jpg']",NSAI50066265465-3-P1,2026-05-29 11:27:46+03:00,2026-05-30 13:52:58+03:00,2026-06-02 12:00:00+03:00,25.21,sar,null,,False,2026-05-29 15:15:37+03:00,delivered,PH23852647798S
NSAI50071339323,delivered,noon,False,False,a70c26e2381d2858507b51dc1b36da6a,ZD36C87760DCF7F16C537Z-1,10103019,ZD36C87760DCF7F16C537Z,,Al-Hekma Fine White Alum Powder 250 g – Natural Mineral for Skincare & Deodorant Use,pzsku/ZD36C87760DCF7F16C537Z/45/1764146380/526a896d-43e1-41fd-bc47-5a8396d1603b.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZD36C87760DCF7F16C537Z/45/1764146380/526a896d-43e1-41fd-bc47-5a8396d1603b.jpg,elhekma,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZD36C87760DCF7F16C537Z/45/1764146380/526a896d-43e1-41fd-bc47-5a8396d1603b.jpg'],NSAI50071339323-2-P1,2026-05-25 03:46:40+03:00,2026-05-25 11:33:45+03:00,2026-05-31 11:00:00+03:00,21.64,sar,null,,False,2026-05-25 08:50:10+03:00,delivered,PH28449209175S
NSAI50080142666,delivered,noon,False,False,ae7f334227d77256557c2f6add03e58a,ZCE7D6217393CF0BED9F3Z-1,10602010,ZCE7D6217393CF0BED9F3Z,048176661946,Mantova Organic Apple Cider Vinegar with Turmeric & Cinnamon 500 ml,pzsku/ZCE7D6217393CF0BED9F3Z/45/1756293109/2fa1bdec-7c70-46b3-b3c5-1edf8c4b014a.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZCE7D6217393CF0BED9F3Z/45/1756293109/2fa1bdec-7c70-46b3-b3c5-1edf8c4b014a.jpg,mantova,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZCE7D6217393CF0BED9F3Z/45/1756293109/2fa1bdec-7c70-46b3-b3c5-1edf8c4b014a.jpg'],NSAI50080142666-1-P1,2026-05-24 02:11:45+03:00,2026-05-24 11:59:19+03:00,2026-05-30 11:00:00+03:00,22.95,sar,null,,False,2026-05-24 09:41:12+03:00,delivered,PH29169946570S
NSAI50023874733,delivered,noon,False,False,ada2fc96828d9e282c989907ab8eb39a,Z827F0966D72D581D3233Z-1,10503029.1,Z827F0966D72D581D3233Z,8997236230047,Parsa Drink with Ginseng 100 g – 5 Sachets,pzsku/Z827F0966D72D581D3233Z/45/1754986686/8716e0ce-81c4-441c-a287-688b45e32d08.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z827F0966D72D581D3233Z/45/1754986686/8716e0ce-81c4-441c-a287-688b45e32d08.jpg,parsa_coffee,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z827F0966D72D581D3233Z/45/1754986686/8716e0ce-81c4-441c-a287-688b45e32d08.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z827F0966D72D581D3233Z/45/_/1782041470/d4ef559e-73bb-47b6-a72d-11ad1d55a27e.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z827F0966D72D581D3233Z/45/_/1782041546/92ad816f-294c-47cc-9af9-0770c1ff6156.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z827F0966D72D581D3233Z/45/_/1782041609/d37c5897-acd0-4c7f-a4a2-aed48a4af6ca.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z827F0966D72D581D3233Z/45/_/1782041993/4142305d-0316-4981-af9e-335208df08d8.jpg']",NSAI50023874733-2-P1,2026-05-23 12:37:56+03:00,2026-05-24 11:59:18+03:00,2026-05-30 11:00:00+03:00,70.0,sar,null,,False,2026-05-23 14:48:13+03:00,delivered,PH21605448563S
NSAI50038896290,delivered,noon,False,False,a94c12ff6b3b6332513b394fdf0391fa,ZC009C00149313EE53471Z-1,10504011,ZC009C00149313EE53471Z,653998144715,Zaadna Organic Ceylon Green Tea  100 gm,pzsku/ZC009C00149313EE53471Z/45/1752410966/cee4d720-94e5-4885-a1c8-77b26eae77fe.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZC009C00149313EE53471Z/45/1752410966/cee4d720-94e5-4885-a1c8-77b26eae77fe.jpg,zaadana,100,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZC009C00149313EE53471Z/45/1752410966/cee4d720-94e5-4885-a1c8-77b26eae77fe.jpg'],NSAI50038896290-11-P1,2026-05-23 18:19:41+03:00,2026-05-24 11:59:18+03:00,2026-05-30 12:00:00+03:00,28.9,sar,null,,False,2026-05-23 19:09:54+03:00,delivered,PH22174798791S
